,Audio,Clean_WER,Clean_WIL,Clean_BLEU,whitenoise_WER,whitenoise_WIL,whitenoise_BLEU,pinknoise_WER,pinknoise_WIL,pinknoise_BLEU,brownnoise_WER,brownnoise_WIL,brownnoise_BLEU,violetnoise_WER,violetnoise_WIL,violetnoise_BLEU,bluenoise_WER,bluenoise_WIL,bluenoise_BLEU,dog_bark_WER,dog_bark_WIL,dog_bark_BLEU,streets_WER,streets_WIL,streets_BLEU,talking_WER,talking_WIL,talking_BLEU,roadworks_WER,roadworks_WIL,roadworks_BLEU,mixtalk_WER,mixtalk_WIL,mixtalk_BLEU,Sex
0,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0000.flac,0.4642857142857143,0.6613756613756614,0.4760640699546893,1.0,1.0,1.0,1.0,1.0,1.0,0.5357142857142857,0.6956521739130435,0.5963278848396769,0.6071428571428571,0.8035714285714286,1.0,0.6785714285714286,0.8685064935064934,1.0,0.8571428571428571,0.974025974025974,1.0,0.8214285714285714,0.9188311688311688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571429,0.8376623376623377,1.0,M
1,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0001.flac,0.125,0.234375,0.18038199477784772,0.875,0.975,1.0,1.0,1.0,1.0,0.125,0.234375,0.18038199477784772,0.75,0.9,1.0,0.875,0.975,1.0,0.875,0.96875,1.0,0.875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,M
2,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0002.flac,0.1111111111111111,0.2098765432098766,0.13631664321164794,1.0,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.7905982905982906,0.9997373662315612,0.5555555555555556,0.7777777777777778,0.621721050458143,0.7777777777777778,0.9131944444444444,1.0,0.7222222222222222,0.8842592592592593,0.7821609135829675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6111111111111112,0.7777777777777778,0.5950734550375312,M
3,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0003.flac,0.14285714285714285,0.2653061224489797,0.210721663931232,1.0,1.0,1.0,0.8571428571428571,0.9642857142857144,1.0,0.2857142857142857,0.4897959183673469,0.30529038398971303,0.7142857142857143,0.8857142857142857,1.0,0.8571428571428571,0.9642857142857144,1.0,0.2857142857142857,0.4897959183673469,0.30529038398971303,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,0.8571428571428571,0.9523809523809524,1.0,0.7142857142857143,0.9047619047619048,1.0,M
4,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0004.flac,0.3636363636363637,0.44318181818181823,0.4874796146623723,0.5454545454545454,0.7159090909090909,0.9997177811845744,0.9090909090909092,0.9848484848484848,1.0,0.3636363636363637,0.44318181818181823,0.4874796146623723,0.3636363636363637,0.44318181818181823,0.4874796146623723,0.3636363636363637,0.44318181818181823,0.4874796146623723,0.5454545454545454,0.7727272727272727,0.6073226412889421,0.5454545454545454,0.7474747474747474,0.6120614446264151,1.0,1.0,1.0,0.9090909090909092,0.9848484848484848,1.0,0.7272727272727273,0.9181818181818182,1.0,M
5,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0005.flac,0.4545454545454545,0.6159090909090909,0.5030973553761403,1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,1.0,0.6363636363636364,0.8159090909090909,1.0,0.8636363636363636,0.9345454545454546,1.0,1.0,1.0,1.0,0.8636363636363636,0.9727272727272728,1.0,0.9545454545454546,0.9848484848484848,1.0,0.9545454545454546,0.990909090909091,1.0,0.9545454545454546,0.9886363636363636,1.0,0.8636363636363636,0.9784688995215312,1.0,M
6,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0006.flac,0.3333333333333333,0.4526515151515152,0.3819739578593832,0.9583333333333334,0.9895833333333334,1.0,1.0,1.0,1.0,0.4166666666666667,0.4791666666666666,0.4714768924161888,0.7083333333333334,0.8865740740740741,0.6744613259935652,0.875,0.9821428571428572,1.0,0.7916666666666666,0.9348958333333334,1.0,0.9583333333333334,0.9930555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8666666666666667,0.7110676156031109,M
7,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0007.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
8,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0008.flac,0.4666666666666667,0.6142857142857143,0.4399265461663529,0.9333333333333332,0.9866666666666668,1.0,0.8,0.925,1.0,0.4666666666666667,0.7155555555555555,0.9996437147783008,0.7333333333333333,0.9288888888888888,1.0,0.8666666666666667,0.9822222222222222,1.0,0.8666666666666667,0.9794871794871794,1.0,0.8,0.925,1.0,0.7333333333333333,0.8222222222222222,1.0,1.0,1.0,1.0,0.9333333333333332,0.993939393939394,1.0,M
9,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0009.flac,0.3703703703703704,0.5555555555555556,0.3765288603855384,0.9629629629629628,0.9814814814814816,1.0,1.0,1.0,1.0,0.7407407407407407,0.8703703703703703,0.9998720305729154,0.8518518518518519,0.9703703703703704,1.0,0.9629629629629628,0.9973544973544972,1.0,0.7777777777777778,0.8888888888888888,0.8714327210995068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.7575757575757576,0.6570215703401971,M
10,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0010.flac,0.35714285714285715,0.5867346938775511,0.400736757845736,0.6428571428571429,0.8511904761904762,0.999739816733776,0.5714285714285714,0.8021978021978022,0.6521365855925757,0.42857142857142855,0.6483516483516483,0.47618869197522296,0.5,0.7307692307692308,0.5525161706456154,0.5714285714285714,0.8021978021978022,0.6261964344963096,0.5714285714285714,0.7857142857142857,0.6545958856025964,0.5,0.7083333333333333,0.5865481463158948,0.7142857142857143,0.9183673469387756,0.66540287013817,0.5714285714285714,0.7857142857142857,0.6288391243404111,0.42857142857142855,0.6483516483516483,0.47618869197522296,M
11,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0011.flac,0.2564102564102564,0.3927125506072874,0.2844687894936584,0.9230769230769232,0.9538461538461538,1.0,0.9230769230769232,0.9743589743589745,1.0,0.2307692307692308,0.3589743589743589,0.2979592167305181,0.5897435897435898,0.8225918225918226,0.5957210717384342,0.6666666666666666,0.8505747126436782,0.7288137062141418,0.5128205128205128,0.7195027195027195,0.5884416042265772,0.9230769230769232,0.9711538461538459,1.0,0.9743589743589745,0.9948717948717948,1.0,0.8205128205128205,0.9102564102564102,1.0,0.6153846153846154,0.7882547559966915,0.6885440655918251,M
12,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0012.flac,0.35714285714285715,0.5714285714285714,0.4685100466471713,0.9642857142857144,0.9880952380952379,1.0,0.9642857142857144,0.9880952380952379,1.0,0.5,0.6956521739130435,0.5991162518170883,0.9285714285714286,0.9885204081632653,1.0,0.9285714285714286,0.9928571428571428,1.0,0.8214285714285714,0.9313186813186812,1.0,1.0,1.0,1.0,0.9642857142857144,0.9880952380952379,1.0,0.9642857142857144,0.9880952380952379,1.0,0.7857142857142857,0.9440993788819876,1.0,M
13,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0013.flac,0.32,0.4816,0.3460223974805775,1.0,1.0,1.0,1.0,1.0,1.0,0.36,0.5123809523809524,0.3785679733004437,0.88,0.9788235294117648,1.0,1.0,1.0,1.0,0.96,0.9963636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.7685714285714286,0.7453143938476317,M
14,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0014.flac,0.25,0.3571428571428572,0.3314495839799031,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.875,0.9821428571428572,1.0,0.875,0.9791666666666666,1.0,0.875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,M
15,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0015.flac,0.21428571428571427,0.3142857142857143,0.23407446710734314,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5867346938775511,0.4747128005262462,0.7857142857142857,0.9464285714285714,1.0,0.7142857142857143,0.8961038961038961,1.0,0.6428571428571429,0.8511904761904762,1.0,1.0,1.0,1.0,0.9285714285714286,0.9761904761904762,1.0,1.0,1.0,1.0,0.5714285714285714,0.75,0.9996761233242092,M
16,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0016.flac,0.5,0.5545454545454546,0.4255919741258717,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5545454545454546,0.4255919741258717,0.9,0.9875,1.0,1.0,1.0,1.0,0.9,0.975,1.0,0.9,0.95,1.0,0.7,0.85,1.0,0.9,0.95,1.0,0.4,0.55,0.9995557797564856,M
17,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0017.flac,0.2916666666666667,0.4764492753623189,0.3681321479309732,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6470588235294117,0.6099615059596492,0.6666666666666666,0.8518518518518519,0.7090891398684673,0.7916666666666666,0.9387254901960784,0.7895185482394279,0.5,0.6293859649122807,0.5494219502645413,1.0,1.0,1.0,0.9583333333333334,0.9791666666666666,1.0,0.9583333333333334,0.9861111111111112,1.0,0.7083333333333334,0.8865740740740741,0.7692555294733103,M
18,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0018.flac,0.17073170731707318,0.3123140987507437,0.24231989195494885,1.0,1.0,1.0,1.0,1.0,1.0,0.3414634146341464,0.5440900562851783,0.3976329256526136,0.4878048780487805,0.6893453145057766,0.5196160581206026,0.8292682926829268,0.9658536585365852,0.9998106044953904,0.5853658536585366,0.7920410783055198,0.6127517076687979,0.8536585365853658,0.9414634146341464,0.999956718122434,0.9268292682926828,0.9560975609756096,1.0,0.9268292682926828,0.9560975609756096,1.0,0.4634146341463415,0.6205164992826397,0.5268669551779577,M
19,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0019.flac,0.1282051282051282,0.21474358974358976,0.1663680748062769,0.8717948717948718,0.9287749287749288,0.9999870337169376,0.9230769230769232,0.9769230769230768,1.0,0.28205128205128205,0.3908313908313909,0.35451449899636656,0.5384615384615384,0.7370151216305063,0.5516295691796768,0.6666666666666666,0.8761904761904762,0.6861198614833879,0.6410256410256411,0.8521870286576169,0.6941708348776954,0.7692307692307693,0.9134615384615384,0.8124789222800757,0.9743589743589745,0.9914529914529916,1.0,0.8974358974358975,0.958974358974359,1.0,0.6410256410256411,0.8378825475599669,0.6877791589091489,M
20,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0020.flac,0.4,0.5729411764705882,0.4264562141017516,0.98,0.996,1.0,0.98,0.9933333333333332,1.0,0.4,0.5821739130434782,0.4063084598673432,0.66,0.8527272727272728,0.6928284284472419,0.76,0.9213953488372092,0.999805694207742,0.72,0.888,0.7503138659558714,0.88,0.952,1.0,0.96,0.992,1.0,0.98,0.996,1.0,0.68,0.8616216216216216,0.7717280169421888,M
21,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0021.flac,0.17647058823529413,0.2794117647058824,0.23055494404071586,1.0,1.0,1.0,1.0,1.0,1.0,0.35294117647058826,0.4068627450980392,0.4207748131448095,0.7058823529411765,0.9019607843137256,0.7162237658925433,0.8823529411764706,0.9803921568627452,1.0,0.5294117647058824,0.7022058823529411,0.5697521638275902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5882352941176471,0.7908496732026145,0.5940011890079514,M
22,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0022.flac,0.34375,0.4574652777777778,0.363452340236786,0.96875,0.9895833333333334,1.0,0.96875,0.9895833333333334,1.0,0.5,0.6885775862068966,0.478454699025911,0.625,0.7731481481481481,0.6267091011697257,0.71875,0.90625,0.999770010339341,0.8125,0.9296875,0.8756332452134679,0.9375,0.9821428571428572,1.0,0.96875,0.99375,1.0,0.96875,0.9947916666666666,1.0,0.75,0.9047619047619048,0.7918890493690246,M
23,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0023.flac,0.1111111111111111,0.1873015873015874,0.14511577379390928,0.9722222222222222,0.9930555555555556,1.0,0.9444444444444444,0.9722222222222222,1.0,0.25,0.325,0.3294913829020911,0.4444444444444444,0.6415770609318996,0.5218336402067301,0.7222222222222222,0.8792270531400966,0.7759110867028759,0.5833333333333334,0.7596153846153846,0.6510502816093348,0.9722222222222222,0.9907407407407408,1.0,0.9722222222222222,0.9944444444444444,1.0,0.9166666666666666,0.9583333333333334,0.9999973835488182,0.4166666666666667,0.5925925925925926,0.4641843152559182,M
24,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0024.flac,0.2333333333333333,0.2958333333333333,0.2534787385328949,0.9666666666666668,0.9888888888888888,1.0,1.0,1.0,1.0,0.3333333333333333,0.4931034482758621,0.41250320226107,0.7,0.8826086956521739,1.0,0.9666666666666668,0.9952380952380953,1.0,0.7333333333333333,0.8200000000000001,0.7938502824650738,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7747126436781608,0.5931792133255245,M
25,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0025.flac,0.2777777777777778,0.4783950617283951,0.3573277605853843,0.6666666666666666,0.8571428571428572,1.0,0.6666666666666666,0.8,0.9998335372725596,0.5,0.7,0.9996832288085952,0.3888888888888889,0.5789473684210527,0.48050493199020095,0.5555555555555556,0.8024691358024691,0.9997037327476108,0.5,0.71875,0.9996801698038168,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1.0,0.8333333333333334,0.9545454545454546,1.0,0.5,0.6538461538461539,0.9996868505207334,M
26,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0026.flac,0.38461538461538464,0.5897435897435898,0.4346923954447616,0.9230769230769232,0.989010989010989,1.0,0.8461538461538461,0.956043956043956,1.0,0.38461538461538464,0.5524475524475524,0.4741616830417466,0.38461538461538464,0.5524475524475524,0.4741616830417466,0.6153846153846154,0.7596153846153846,0.6772235439831107,0.38461538461538464,0.5524475524475524,0.4741616830417466,0.6923076923076923,0.7948717948717949,0.8014889788823603,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.4335664335664336,0.3590322682117738,M
27,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0027.flac,0.4444444444444444,0.6527777777777778,0.4678315912837501,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8571428571428572,0.9997519344573836,0.6666666666666666,0.8571428571428572,0.9997519344573836,0.6666666666666666,0.8571428571428572,0.9997519344573836,0.7777777777777778,0.9111111111111112,1.0,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.962962962962963,1.0,0.8888888888888888,0.9777777777777776,1.0,M
28,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0028.flac,0.16666666666666666,0.3055555555555555,0.2391685283704842,0.3333333333333333,0.5555555555555556,0.4125781817051109,0.2777777777777778,0.3740740740740741,0.36257015911595336,0.16666666666666666,0.3055555555555555,0.2391685283704842,0.2777777777777778,0.4783950617283951,0.3540364267784786,0.3333333333333333,0.5058479532163742,0.3887316348593962,0.3333333333333333,0.5058479532163742,0.4253407001454295,0.5,0.6296296296296297,0.9996292811881888,0.7777777777777778,0.873015873015873,1.0,0.5,0.6785714285714286,0.9996881603400626,0.4444444444444444,0.6461988304093567,0.9996011002790042,M
29,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0029.flac,0.0,0.0,0.0,0.8181818181818182,0.8787878787878788,1.0,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.31271072120902776,0.2727272727272727,0.3863636363636364,0.2954591190694088,0.6363636363636364,0.7933884297520661,0.9996281951477256,0.5454545454545454,0.7727272727272727,0.6073226412889421,0.8181818181818182,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.9256198347107438,1.0,M
30,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0030.flac,0.0,0.0,0.0,0.4,0.55,0.9995307776463588,0.8,0.9333333333333332,1.0,0.4,0.55,0.9995307776463588,0.0,0.0,0.0,0.4,0.64,0.9995281141329166,0.4,0.64,0.9995281141329166,0.8,0.9333333333333332,1.0,1.0,1.0,1.0,1.2,1.0,1.0,0.8,0.9333333333333332,1.0,M
31,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0031.flac,0.42857142857142855,0.6142857142857143,0.5026619684829698,0.9285714285714286,0.9857142857142858,1.0,1.0,1.0,1.0,0.5,0.7083333333333333,0.6152396959568014,0.6428571428571429,0.7857142857142857,0.999739816733776,0.7857142857142857,0.9196428571428572,1.0,0.6428571428571429,0.8626373626373627,0.9996766270022878,0.8571428571428571,0.9428571428571428,1.0,0.9285714285714286,0.9821428571428572,1.0,0.9285714285714286,0.9761904761904762,1.0,0.7142857142857143,0.9047619047619048,1.0,M
32,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0032.flac,0.5454545454545454,0.6727272727272728,0.9995901529228728,0.9090909090909092,0.9886363636363636,1.0,0.8181818181818182,0.9545454545454546,1.0,0.4545454545454545,0.7024793388429753,0.9995892373592268,0.7272727272727273,0.9090909090909092,1.0,0.8181818181818182,0.9545454545454546,1.0,0.7272727272727273,0.8977272727272727,0.999802625137755,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,0.9886363636363636,1.0,0.5454545454545454,0.7474747474747474,0.9996779104006228,M
33,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0033.flac,0.5,0.75,0.9999999999999998,0.8333333333333334,0.9583333333333334,1.0,0.6666666666666666,0.8666666666666667,1.0,0.5,0.75,0.9999999999999998,1.1666666666666667,1.0,1.0,0.5,0.7,0.9999999999999998,0.8333333333333334,0.9666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,0.9999999999999998,M
34,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0034.flac,0.38461538461538464,0.5207100591715976,0.3532105702099899,1.0,1.0,1.0,0.9230769230769232,0.9615384615384616,1.0,0.4615384615384616,0.6573426573426573,0.5543573862708149,0.38461538461538464,0.5524475524475524,0.4826212599424935,0.6153846153846154,0.8251748251748252,0.6723105921300285,0.5384615384615384,0.7230769230769231,0.9999999999999998,0.8461538461538461,0.9384615384615383,1.0,1.0,1.0,1.0,0.9230769230769232,0.9743589743589745,1.0,0.4615384615384616,0.6573426573426573,0.5543573862708149,M
35,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0035.flac,0.0,0.0,0.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.3062132507791744,0.3333333333333333,0.5555555555555556,0.9995430028850976,0.7777777777777778,0.9,1.0,0.5555555555555556,0.7777777777777778,0.9996900279211004,0.8888888888888888,0.9814814814814816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.7460317460317459,1.0,M
36,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0036.flac,0.5,0.75,0.9999999999999998,0.8333333333333334,0.9444444444444444,1.0,0.8333333333333334,0.9666666666666668,1.0,0.5,0.75,0.9999999999999998,0.5,0.7,0.9999999999999998,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.8666666666666667,1.0,0.8333333333333334,0.9666666666666668,1.0,0.8333333333333334,0.9444444444444444,1.0,0.5,0.7,0.9999999999999998,M
37,D:/hello/ASR/LibriSpeech/test-clean/1089\134686\1089-134686-0037.flac,0.38461538461538464,0.5207100591715976,0.4330534824691265,0.9230769230769232,0.9846153846153848,1.0,0.9230769230769232,0.9743589743589745,1.0,0.5384615384615384,0.7482517482517483,1.0,1.0,1.0,1.0,0.9230769230769232,0.9692307692307692,1.0,0.8461538461538461,0.9658119658119658,1.0,0.8461538461538461,0.9230769230769232,1.0,1.0,1.0,1.0,0.9230769230769232,0.9743589743589745,1.0,0.6923076923076923,0.7948717948717949,0.999852100990458,M
38,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0000.flac,0.2,0.3599999999999999,0.9994228428421564,0.8,0.9,1.0,1.0,1.0,1.0,0.2,0.3599999999999999,0.9994228428421564,0.4,0.4,0.9995695291085188,0.4,0.4,0.9995695291085188,0.4,0.64,0.9995281141329166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3599999999999999,0.9994228428421564,M
39,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0001.flac,0.05882352941176471,0.11418685121107265,0.0843403530739566,0.9411764705882352,0.9705882352941176,1.0,1.0,1.0,1.0,0.29411764705882354,0.4705882352941176,0.3560531850446219,0.7647058823529411,0.8954248366013072,0.8008257045384283,0.7647058823529411,0.9058823529411764,0.7844940963087035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4705882352941176,0.6596638655462185,0.5163240021293054,M
40,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0002.flac,0.3714285714285713,0.5678571428571428,0.4519747635811953,0.8857142857142857,0.9542857142857144,1.0,0.9428571428571428,0.9836734693877552,1.0,0.4857142857142857,0.6439560439560439,0.6049439890787096,0.5142857142857142,0.6824175824175824,0.6115491144515659,0.7428571428571429,0.8809523809523809,0.9998147055326558,0.6571428571428571,0.8417582417582418,0.7471394340682793,0.9428571428571428,0.9873015873015872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8639455782312926,0.7902176230404256,M
41,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0003.flac,0.0,0.0,0.9999999999999996,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.75,1.0,0.5,0.5,1.0,0.5,0.75,1.0,0.5,0.5,1.0,1.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,M
42,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0004.flac,0.2222222222222222,0.3950617283950617,0.287017957279493,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.6666666666666666,0.8222222222222222,1.0,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,1.0,M
43,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0005.flac,0.4615384615384616,0.6483516483516483,0.4308278664142915,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.8461538461538461,0.7489407626106019,0.6153846153846154,0.7596153846153846,0.9997802077655492,0.6923076923076923,0.8632478632478633,1.0,0.9230769230769232,0.9871794871794872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.8632478632478633,0.7342850131048317,M
44,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0006.flac,0.15789473684210525,0.29085872576177296,0.23159922313266856,1.0,1.0,1.0,1.0,1.0,1.0,0.2631578947368421,0.4269005847953217,0.33514478506393586,0.7368421052631579,0.8736842105263158,0.7516466113306687,0.7894736842105263,0.9157894736842104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5263157894736842,0.7631578947368421,0.5601885862443159,M
45,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0007.flac,0.375,0.5,0.3499087792411673,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4375,0.26421871418903103,0.75,0.9375,1.0,0.875,0.9821428571428572,1.0,0.875,0.9791666666666666,1.0,0.625,0.775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9444444444444444,1.0,M
46,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0008.flac,0.30952380952380953,0.4773519163763066,0.32974692936857697,0.9523809523809524,0.9841269841269842,1.0,1.0,1.0,1.0,0.4523809523809524,0.6081632653061224,0.4919372474447653,0.6904761904761905,0.8771929824561404,0.6587355157775187,0.7380952380952381,0.903968253968254,0.8136812975338021,0.7380952380952381,0.9070660522273426,0.7666692021201558,0.9047619047619048,0.9746031746031746,1.0,1.0,1.0,1.0,0.9761904761904762,0.9920634920634921,1.0,0.7857142857142857,0.9311224489795918,0.999838135708398,M
47,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0009.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
48,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0010.flac,0.6,0.7333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.95,1.0,M
49,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0011.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
50,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0012.flac,0.1590909090909091,0.24113082039911304,0.17925618045942648,0.9772727272727272,0.9954545454545456,1.0,1.0,1.0,1.0,0.1590909090909091,0.24113082039911304,0.17793457072674812,0.4545454545454545,0.6555023923444976,0.4993811592656862,0.7954545454545454,0.944214876033058,1.0,0.7727272727272727,0.9289772727272728,0.7958427847673022,0.8409090909090909,0.9257575757575758,1.0,0.9545454545454546,0.9772727272727272,1.0,1.0,1.0,1.0,0.3863636363636364,0.5639952153110048,0.43105806744388464,M
51,D:/hello/ASR/LibriSpeech/test-clean/1089\134691\1089-134691-0013.flac,0.2222222222222222,0.3599999999999999,0.23723608182529746,0.9777777777777776,0.9955555555555556,1.0,1.0,1.0,1.0,0.17777777777777778,0.2756613756613757,0.21581960087685448,0.5111111111111111,0.7169590643274854,0.5545973214306146,0.8,0.93993993993994,0.9998280131554296,0.7777777777777778,0.903968253968254,0.7963798785564005,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777776,0.9972222222222222,1.0,0.4,0.5441734417344173,0.401212329731813,M
