,Audio,Clean_WER,Clean_WIL,Clean_BLEU,whitenoise_WER,whitenoise_WIL,whitenoise_BLEU,pinknoise_WER,pinknoise_WIL,pinknoise_BLEU,brownnoise_WER,brownnoise_WIL,brownnoise_BLEU,violetnoise_WER,violetnoise_WIL,violetnoise_BLEU,bluenoise_WER,bluenoise_WIL,bluenoise_BLEU,dog_bark_WER,dog_bark_WIL,dog_bark_BLEU,streets_WER,streets_WIL,streets_BLEU,talking_WER,talking_WIL,talking_BLEU,roadworks_WER,roadworks_WIL,roadworks_BLEU,mixtalk_WER,mixtalk_WIL,mixtalk_BLEU,Sex
243,D:/hello/ASR/LibriSpeech/test-clean/1284\1180\1284-1180-0031.flac,0.21428571428571427,0.3826530612244898,0.2848944696815421,1.0,1.0,1.0,0.9285714285714286,0.9761904761904762,1.0,0.42857142857142855,0.6483516483516483,0.47618869197522296,1.0,1.0,1.0,0.9285714285714286,0.9920634920634921,1.0,0.35714285714285715,0.5867346938775511,0.3942738501946048,0.7142857142857143,0.912087912087912,0.6938164295111815,0.7857142857142857,0.8928571428571429,1.0,0.8571428571428571,0.9523809523809524,1.0,0.35714285714285715,0.5867346938775511,0.4285153870271367,F
244,D:/hello/ASR/LibriSpeech/test-clean/1284\1180\1284-1180-0032.flac,0.13636363636363635,0.2186147186147186,0.1571927342389251,1.0,1.0,1.0,0.9545454545454546,0.9886363636363636,1.0,0.2272727272727273,0.3744588744588745,0.24990865086216485,0.7272727272727273,0.9037433155080214,0.7874581060288559,0.9090909090909092,0.987012987012987,1.0,0.6363636363636364,0.8545454545454545,0.7059515435089354,0.9090909090909092,0.9818181818181818,1.0,0.9545454545454546,0.9935064935064936,1.0,0.9545454545454546,0.9924242424242424,1.0,0.7727272727272727,0.8735177865612649,0.9998053788623328,F
245,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0000.flac,0.7142857142857143,0.7460317460317459,0.5855846627720177,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.6031746031746031,0.4672033769383988,1.2857142857142858,1.0,1.0,1.1428571428571428,1.0,1.0,0.5714285714285714,0.6031746031746031,0.4672033769383988,1.2857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8714285714285714,0.9997719492028284,F
246,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0001.flac,0.2647058823529412,0.4152249134948097,0.2790811718787598,0.9411764705882352,0.9930795847750864,1.0,0.8823529411764706,0.9738562091503268,1.0,0.2647058823529412,0.3975044563279858,0.2868852698006018,0.8235294117647058,0.9688581314878892,1.0,0.9705882352941176,0.998868778280543,1.0,0.4117647058823529,0.6204933586337761,0.4176205400875673,0.8529411764705882,0.9762808349146108,0.9998363379806952,0.9117647058823528,0.986764705882353,1.0,0.9411764705882352,0.9909502262443441,1.0,0.6176470588235294,0.8161764705882353,0.6227123475014986,F
247,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0002.flac,0.0,0.0,0.0,1.0,1.0,1.0,0.5384615384615384,0.7230769230769231,0.6347385515660233,0.0,0.0,0.0,0.9230769230769232,0.9940828402366864,1.0,0.6923076923076923,0.8769230769230769,0.9997584331284988,0.38461538461538464,0.5897435897435898,0.3973785646899619,0.6923076923076923,0.8881118881118881,0.7196985176438415,0.7692307692307693,0.9010989010989012,0.9998599128926388,1.0,1.0,1.0,0.4615384615384616,0.6573426573426573,0.5210856322616417,F
248,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0003.flac,0.25,0.3999999999999999,0.3128750043090165,0.875,0.9722222222222222,1.0,1.0,1.0,1.0,0.375,0.5535714285714286,0.43913905227702577,0.8125,0.953125,1.0,0.9375,0.9930555555555556,1.0,0.625,0.8392857142857143,0.6681687258303859,0.8125,0.9488636363636364,1.0,0.875,0.9583333333333334,1.0,0.875,0.96875,1.0,0.9375,0.9807692307692308,1.0,F
249,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0004.flac,0.043478260869565216,0.08506616257088839,0.06137687808801051,0.8695652173913043,0.9720496894409938,1.0,0.7391304347826086,0.8956521739130434,0.7881048672593425,0.043478260869565216,0.08506616257088839,0.06137687808801051,0.7826086956521741,0.9320652173913044,0.7599600196282582,0.7391304347826086,0.9079283887468028,0.7545012985667408,0.13043478260869565,0.12845849802371545,0.12061790674830908,0.4782608695652174,0.6869565217391305,0.5087947212549893,0.7826086956521741,0.922360248447205,0.9998170109731792,0.5652173913043478,0.68944099378882,0.6373952801517873,0.3043478260869565,0.45368620037807206,0.3235351168398617,F
250,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0005.flac,0.3,0.3599999999999999,0.9994142181526896,0.9,0.9666666666666668,1.0,0.8,0.9333333333333332,1.0,0.2,0.2888888888888889,0.9994157226932108,0.7,0.9,1.0,0.8,0.95,1.0,0.5,0.75,0.9995900079775084,0.8,0.96,1.0,0.8,0.9428571428571428,1.0,0.8,0.92,1.0,1.1,0.9692307692307692,1.0,F
251,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0006.flac,0.3225806451612903,0.4963579604578563,0.36683839299791776,0.9354838709677421,0.9907834101382488,1.0,0.8387096774193549,0.952561669829222,0.8748231731688315,0.3225806451612903,0.4963579604578563,0.3656829499081643,0.8387096774193549,0.967741935483871,0.8312843734400068,0.9032258064516128,0.9868035190615836,1.0,0.5806451612903226,0.7658688865764828,0.6021623244650323,0.8387096774193549,0.967741935483871,0.9998848865121508,0.9354838709677421,0.9913978494623656,1.0,0.9354838709677421,0.989247311827957,1.0,0.7419354838709677,0.8633776091081594,0.6415175867649046,F
252,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0007.flac,0.08333333333333333,0.15972222222222232,0.12297563270312872,1.0,1.0,1.0,0.8333333333333334,0.9523809523809524,1.0,0.16666666666666666,0.2424242424242425,0.2106632007628892,0.75,0.90625,1.0,0.9166666666666666,0.9916666666666668,1.0,0.25,0.3589743589743589,0.27270972378631675,0.8333333333333334,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8787878787878788,1.0,F
253,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0008.flac,0.1176470588235294,0.2214532871972319,0.16585620914256194,0.7647058823529411,0.8655462184873951,0.9999032419721317,0.8823529411764706,0.9764705882352941,1.0,0.2352941176470588,0.3786764705882353,0.2660027445884654,0.7647058823529411,0.9144385026737968,0.9998533978100204,0.9411764705882352,0.9926470588235294,1.0,0.5882352941176471,0.8198529411764706,0.9996864866029194,0.7058823529411765,0.8868778280542986,0.9997971419137132,0.6470588235294118,0.8371040723981898,0.999718112179342,0.7058823529411765,0.8663101604278075,0.9998103292847984,0.9411764705882352,0.8431372549019608,0.7068560225283658,F
254,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0009.flac,0.4444444444444444,0.6461988304093567,0.9996011002790042,0.9444444444444444,0.9814814814814816,1.0,0.9444444444444444,0.9861111111111112,1.0,0.2777777777777778,0.4477124183006537,0.38074866645084426,0.9444444444444444,0.996031746031746,1.0,0.8888888888888888,0.9829059829059827,1.0,0.5,0.7,0.5658938529278583,0.7222222222222222,0.9007936507936508,0.99980257144453,0.8888888888888888,0.9682539682539684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
255,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0010.flac,0.1,0.18999999999999995,0.14304891781537302,0.95,0.995,1.0,0.9,0.98,1.0,0.1,0.18999999999999995,0.14304891781537302,0.65,0.8558823529411765,0.9997295017005322,0.95,0.9966666666666668,1.0,0.5,0.6326086956521739,0.4792472721831898,0.8,0.9428571428571428,1.0,0.85,0.9625,1.0,0.85,0.9625,1.0,0.9,0.9785714285714284,0.9998465210579116,F
256,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0011.flac,0.21739130434782608,0.38752362948960295,0.2905638005147084,0.9565217391304348,0.9960474308300395,1.0,0.9565217391304348,0.9963768115942028,1.0,0.2608695652173913,0.4130434782608695,0.3205951486446008,0.8695652173913043,0.9755434782608696,1.0,0.9130434782608696,0.9884057971014492,1.0,0.39130434782608703,0.6294896030245747,0.44504606975492544,0.6086956521739131,0.8023715415019763,0.5885823611153551,0.9130434782608696,0.9903381642512076,1.0,0.9130434782608696,0.9897698209718668,1.0,0.6521739130434783,0.7895652173913044,0.6442922023747879,F
257,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0012.flac,0.06451612903225806,0.1248699271592093,0.09071432476065068,0.9032258064516128,0.9758064516129032,1.0,0.7741935483870968,0.8870967741935484,1.0,0.12903225806451613,0.21612903225806449,0.16733278837592724,0.5483870967741935,0.7568238213399504,0.6114417384107498,0.8387096774193549,0.9495967741935484,1.0,0.3870967741935484,0.5686977299880526,0.4601082001573984,0.3870967741935484,0.5341935483870968,0.4844137826253036,0.8709677419354839,0.9602977667493796,1.0,0.9032258064516128,0.9736070381231672,1.0,0.4838709677419355,0.6628511966701353,0.4964939363294453,F
258,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0013.flac,0.07142857142857142,0.1377551020408163,0.0900626087770211,0.8571428571428571,0.9610389610389608,1.0,0.8333333333333334,0.9313725490196079,0.9138606358830664,0.16666666666666666,0.2708333333333333,0.19624113816101446,0.6428571428571429,0.851335656213705,0.5973527341982402,0.7142857142857143,0.8991596638655462,0.6652968880843239,0.4047619047619048,0.5978120978120978,0.4405674795586648,0.7857142857142857,0.9241854636591479,0.6952021986243602,0.8809523809523809,0.9771062271062272,1.0,0.7857142857142857,0.8928571428571429,0.9999091758075308,0.5238095238095238,0.7320044296788483,0.4890517880691665,F
259,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0014.flac,0.12,0.2256,0.17154505534926578,0.92,0.9893333333333332,1.0,0.92,0.992,1.0,0.08,0.15359999999999996,0.11296307890392775,0.84,0.9663157894736842,1.0,1.0,1.0,1.0,0.44,0.64,0.4952801740053425,0.68,0.8518518518518519,0.9997537661534394,0.88,0.98,1.0,0.88,0.9672727272727272,1.0,0.84,0.9733333333333334,0.8074990589230885,F
260,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0015.flac,0.1176470588235294,0.17279411764705888,0.1662125958813886,0.9411764705882352,0.9852941176470588,1.0,0.8235294117647058,0.8235294117647058,1.0,0.05882352941176471,0.058823529411764726,0.08473156734542864,0.8235294117647058,0.9518716577540108,1.0,0.8823529411764706,0.9764705882352941,1.0,0.29411764705882354,0.4152249134948097,0.2874484530847351,0.8235294117647058,0.9558823529411764,1.0,0.8235294117647058,0.9243697478991596,1.0,0.8235294117647058,0.8941176470588236,1.0,0.6470588235294118,0.7617647058823529,0.5982897950282344,F
261,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0016.flac,0.1724137931034483,0.29064039408867004,0.20249375697260907,0.9310344827586208,0.9893899204244032,1.0,0.9310344827586208,0.987460815047022,1.0,0.3103448275862069,0.4756242568370986,0.2697177316753695,0.6896551724137931,0.8882758620689655,0.670865152723525,0.8275862068965517,0.956896551724138,0.9998972085169492,0.4827586206896552,0.6847290640394088,0.4613450573521608,0.5172413793103449,0.7183908045977011,0.5500212055133972,0.8275862068965517,0.9461206896551724,0.8696432492155761,0.9655172413793104,0.9965517241379308,1.0,0.6896551724137931,0.8609195402298849,0.6238734930136998,F
262,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0017.flac,0.2727272727272727,0.4458874458874459,0.3157550293809932,0.9772727272727272,0.9979338842975206,1.0,0.9090909090909092,0.9636363636363636,1.0,0.2954545454545455,0.4672949002217295,0.3297908748715315,0.9090909090909092,0.9878787878787879,1.0,0.9318181818181818,0.9897727272727272,1.0,0.5,0.6643356643356644,0.5349948315610928,0.9318181818181818,0.9863636363636364,1.0,0.9545454545454546,0.990909090909091,1.0,0.9090909090909092,0.9636363636363636,1.0,0.6590909090909091,0.8614718614718615,0.6441813138529344,F
263,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0018.flac,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5555555555555556,0.999525056267296,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,1.0,0.8333333333333334,0.9666666666666668,1.0,0.6666666666666666,0.8666666666666667,1.0,1.0,1.0,1.0,1.1666666666666667,0.9791666666666666,1.0,F
264,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0019.flac,0.1,0.18999999999999995,0.14054170118552067,0.9,0.9875,1.0,1.0,1.0,1.0,0.1,0.18999999999999995,0.14054170118552067,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.9996598389450452,0.9,0.99,1.0,0.8,0.9333333333333332,1.0,0.9,0.9833333333333332,1.0,0.8,0.96,1.0,F
265,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0020.flac,0.5789473684210527,0.7105263157894737,0.5655898477563065,0.9473684210526316,0.9941520467836258,1.0,0.8947368421052632,0.9699248120300752,1.0,0.5263157894736842,0.6967418546365914,0.544523968531692,0.9473684210526316,0.9964912280701754,1.0,0.9473684210526316,0.9959514170040484,1.0,0.6842105263157895,0.8815789473684209,0.7197351917157351,0.6842105263157895,0.8736842105263158,0.9997923680670376,0.8947368421052632,0.9766081871345028,1.0,0.8947368421052632,0.9736842105263158,1.0,1.0526315789473684,0.9794050343249427,1.0,F
266,D:/hello/ASR/LibriSpeech/test-clean/1284\1181\1284-1181-0021.flac,0.3333333333333333,0.5555555555555556,0.999525056267296,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3055555555555555,0.1804279060411198,1.0,1.0,1.0,1.1666666666666667,0.9791666666666666,1.0,0.8333333333333334,0.9047619047619048,1.0,0.3333333333333333,0.5555555555555556,0.999525056267296,0.8333333333333334,0.9722222222222222,1.0,1.0,1.0,1.0,1.1666666666666667,0.9259259259259259,1.0,F
267,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0000.flac,0.14285714285714285,0.22857142857142865,0.17158398071510672,0.8571428571428571,0.9523809523809524,1.0,0.8571428571428571,0.9464285714285714,1.0,0.19047619047619047,0.3119047619047619,0.25678958811337016,0.8095238095238095,0.9551820728291316,1.0,0.8095238095238095,0.9492063492063492,1.0,0.3333333333333333,0.4897959183673469,0.9995185071161052,0.8571428571428571,0.9761904761904762,1.0,0.8571428571428571,0.9365079365079364,0.9998906856863796,0.8571428571428571,0.9571428571428572,1.0,0.6666666666666666,0.8015873015873016,0.59861747926821,F
268,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0001.flac,0.07407407407407407,0.1096866096866097,0.10202986403658187,0.8518518518518519,0.9407407407407408,1.0,0.9259259259259259,0.9703703703703704,1.0,0.1111111111111111,0.17948717948717952,0.15245696266151346,0.8888888888888888,0.9824561403508772,1.0,0.9259259259259259,0.9907407407407408,1.0,0.2962962962962963,0.3922558922558922,0.3935488664563175,1.0,1.0,1.0,0.9259259259259259,0.9814814814814816,1.0,0.9629629629629628,0.9938271604938272,1.0,0.6296296296296297,0.7311827956989247,0.5537572890499336,F
269,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0002.flac,0.1891891891891892,0.2903672903672904,0.2185623166229453,0.8648648648648649,0.960254372019078,1.0,0.8648648648648649,0.9577702702702704,1.0,0.1891891891891892,0.3165007112375534,0.215427574819208,0.8108108108108109,0.9532505478451424,0.9997768110085636,0.8108108108108109,0.9423423423423424,1.0,0.4864864864864865,0.6943866943866944,0.5317444618380615,0.7297297297297297,0.8712998712998713,1.0,0.8648648648648649,0.9662162162162162,1.0,0.8108108108108109,0.9220985691573926,1.0,0.4594594594594595,0.5777027027027027,0.4545761343549429,F
270,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0003.flac,0.2391304347826087,0.35936113575865125,0.2654036212262133,0.9347826086956522,0.9914933837429112,1.0,0.9347826086956522,0.9902173913043478,1.0,0.32608695652173914,0.4475703324808184,0.35227738161100364,0.9782608695652174,0.9994279176201372,1.0,0.9130434782608696,0.9880059970014992,1.0,0.5434782608695652,0.7227151730257321,0.5258652836476928,0.7826086956521741,0.9412455934195064,0.9998296198509866,0.9565217391304348,0.9951690821256038,1.0,0.9130434782608696,0.9732441471571908,1.0,1.0217391304347827,0.9377302873986736,0.786531196018573,F
271,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0004.flac,0.16216216216216214,0.2716927453769559,0.18876890200774246,0.9459459459459459,0.990990990990991,1.0,0.8918918918918919,0.972972972972973,1.0,0.13513513513513514,0.22546230440967285,0.1621163024900646,0.8378378378378378,0.971383147853736,1.0,0.8378378378378378,0.9557739557739556,1.0,0.5945945945945946,0.7498267498267499,0.4860312794593484,0.8108108108108109,0.9448198198198198,0.9998696221140396,0.9189189189189192,0.9847972972972971,1.0,0.8378378378378378,0.9427662957074722,1.0,0.6216216216216216,0.8211446740858506,0.59160338810239,F
272,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0005.flac,0.08196721311475409,0.12464220660941985,0.10397170062176207,0.9016393442622952,0.9773013871374528,1.0,0.9344262295081968,0.9902853673345476,1.0,0.16393442622950818,0.25307377049180324,0.1873793673242634,0.819672131147541,0.9235854045478584,0.7321982163606512,0.8852459016393442,0.9829089640739448,1.0,0.3934426229508197,0.5482397205052405,0.3507116118828523,0.8032786885245902,0.9330601092896176,0.9998236177649092,0.8852459016393442,0.9770491803278688,1.0,0.8524590163934426,0.9542114188807236,0.9999204628636894,0.8360655737704918,0.8740983606557378,0.6652061792152977,F
273,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0006.flac,0.1153846153846154,0.17948717948717952,0.12716976955889936,0.9230769230769232,0.9692307692307692,1.0,1.0,1.0,1.0,0.2307692307692308,0.3717948717948718,0.2724745149215083,0.8461538461538461,0.9676113360323888,1.0,0.9615384615384616,0.997737556561086,1.0,0.38461538461538464,0.5041208791208791,0.3927303252830025,0.7307692307692307,0.8552036199095022,0.7419009427316665,0.9230769230769232,0.986013986013986,1.0,0.9615384615384616,0.9945054945054944,1.0,0.9615384615384616,0.9538461538461538,0.9997509548493152,F
274,D:/hello/ASR/LibriSpeech/test-clean/1284\134647\1284-134647-0007.flac,0.21212121212121213,0.30124777183600715,0.21363209745095635,0.9393939393939394,0.9928698752228164,1.0,0.9090909090909092,0.9772727272727272,1.0,0.15151515151515152,0.250445632798574,0.1718328383199924,0.8787878787878788,0.9843597262952102,1.0,0.9393939393939394,0.9959595959595959,1.0,0.4848484848484849,0.7024793388429753,0.4733762921322193,0.8787878787878788,0.9813519813519812,1.0,0.9090909090909092,0.987012987012987,1.0,0.9090909090909092,0.9772727272727272,1.0,0.9393939393939394,0.8985200845665962,0.9997974420532392,F
275,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0000.flac,0.07317073170731707,0.1195121951219512,0.09238038813295137,0.9268292682926828,0.9831144465290806,1.0,0.8780487804878049,0.9390243902439024,1.0,0.07317073170731707,0.1195121951219512,0.09238038813295137,0.8048780487804879,0.9512195121951221,1.0,0.9268292682926828,0.9890243902439024,1.0,0.3414634146341464,0.5440900562851783,0.3862789736082819,0.8048780487804879,0.9178433889602052,1.0,0.9512195121951221,0.9911308203991128,1.0,0.8780487804878049,0.9445676274944568,1.0,0.7073170731707317,0.8628048780487805,0.63533344934416,M
276,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0001.flac,0.1,0.18999999999999995,0.1364677432219218,0.9333333333333332,0.9866666666666668,1.0,1.0,1.0,1.0,0.16666666666666666,0.3055555555555555,0.23454503064550505,0.8333333333333334,0.9621212121212122,1.0,0.9333333333333332,0.9897435897435898,1.0,0.4666666666666667,0.6559523809523811,0.46213055585432,0.9666666666666668,0.9969696969696972,1.0,0.9666666666666668,0.9974358974358974,1.0,0.9666666666666668,0.9962962962962963,1.0,0.6,0.8222222222222222,0.6667879624480437,M
277,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0002.flac,0.1111111111111111,0.2098765432098766,0.15600618771037744,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2514619883040936,0.2013377546133821,0.6666666666666666,0.8823529411764706,1.0,0.8333333333333334,0.9642857142857144,1.0,0.5,0.6190476190476191,0.5254631887830257,0.6111111111111112,0.8055555555555556,0.9996793933339186,0.8888888888888888,0.9722222222222222,1.0,1.0,1.0,1.0,0.6111111111111112,0.6944444444444444,0.999630405421732,M
278,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0003.flac,0.15384615384615385,0.2840236686390533,0.1976792787079837,0.9615384615384616,0.9965034965034965,1.0,0.9615384615384616,0.9945054945054944,1.0,0.2307692307692308,0.40828402366863903,0.2942328944089404,0.7307692307692307,0.9143356643356644,0.999780869078226,0.9230769230769232,0.9919028340080972,1.0,0.5769230769230769,0.8138461538461539,0.6154806975244655,0.6923076923076923,0.8769230769230769,0.9997692828915206,0.8076923076923077,0.9434389140271492,1.0,0.8846153846153846,0.9769230769230768,1.0,0.6923076923076923,0.7903225806451613,0.601909303213072,M
279,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0004.flac,0.3333333333333333,0.4352941176470587,0.3262747676195379,0.8666666666666667,0.9333333333333332,1.0,1.0,1.0,1.0,0.4,0.5833333333333334,0.4447662562521296,0.9333333333333332,0.9944444444444444,1.0,0.8666666666666667,0.9555555555555556,1.0,0.8666666666666667,0.9372549019607844,0.9998375255609696,0.9333333333333332,0.9888888888888888,1.0,0.9333333333333332,0.9888888888888888,1.0,0.8666666666666667,0.9555555555555556,1.0,0.6,0.7490196078431373,0.999629456660848,M
280,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0005.flac,0.3333333333333333,0.4509803921568628,0.3925552261222417,0.9523809523809524,0.9947089947089948,1.0,0.9523809523809524,0.9880952380952379,1.0,0.3809523809523809,0.5266106442577031,0.4408634788866528,0.8571428571428571,0.9714285714285714,1.0,0.8571428571428571,0.967032967032967,1.0,0.4761904761904762,0.6798941798941798,0.4756132052687515,0.5238095238095238,0.6336996336996337,0.6411425914854391,0.8095238095238095,0.9365079365079364,1.0,0.8571428571428571,0.9464285714285714,1.0,0.5238095238095238,0.7380952380952381,0.4951255187031896,M
281,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0006.flac,0.38461538461538464,0.621301775147929,0.4343052638963921,1.0,1.0,1.0,0.9230769230769232,0.9903846153846154,1.0,0.2307692307692308,0.40828402366863903,0.27270972378631675,0.8461538461538461,0.972027972027972,1.0,0.9230769230769232,0.9914529914529916,1.0,0.4615384615384616,0.7100591715976332,0.4765508786314873,0.6153846153846154,0.8397435897435898,0.6695605876858681,1.0,1.0,1.0,0.7692307692307693,0.9230769230769232,1.0,0.7692307692307693,0.8153846153846154,0.9996663857094296,M
282,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0007.flac,0.35714285714285715,0.5238095238095238,0.34235765323680944,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.5867346938775511,0.4308278664142915,0.9285714285714286,0.9935064935064936,1.0,0.9285714285714286,0.9910714285714286,1.0,0.6428571428571429,0.8626373626373627,0.663278755675555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7460317460317459,0.5873627674856111,M
283,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0008.flac,0.08695652173913042,0.12845849802371545,0.10586996914251856,1.0,1.0,1.0,0.9565217391304348,0.991304347826087,1.0,0.21739130434782608,0.3175803402646503,0.19423461276650425,0.8695652173913043,0.9755434782608696,1.0,0.8260869565217391,0.9304347826086956,1.0,0.6086956521739131,0.8239130434782609,0.6280810956466619,0.7826086956521741,0.8792270531400966,0.8977405070387735,0.7391304347826086,0.7763975155279503,0.9270091457274072,1.0,1.0,1.0,0.7391304347826086,0.8389694041867954,0.5848252730110148,M
284,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0009.flac,0.16666666666666666,0.2424242424242425,0.20255427451436456,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8666666666666667,0.9997716348576464,0.6666666666666666,0.8666666666666667,0.9997716348576464,0.8333333333333334,0.9444444444444444,1.0,0.6666666666666666,0.8888888888888888,0.9997685815962496,0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8787878787878788,0.9997299873882006,M
285,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0010.flac,0.14285714285714285,0.2302955665024631,0.1641660224557513,0.8214285714285714,0.9313186813186812,1.0,0.9285714285714286,0.9915966386554622,1.0,0.2857142857142857,0.4375,0.31156446388672354,0.5714285714285714,0.7678571428571428,0.6105518514295898,0.75,0.9270833333333334,1.0,0.5357142857142857,0.6847290640394088,0.4783845270839925,0.75,0.9085714285714286,0.9997793046542659,0.8928571428571429,0.9799107142857144,0.9999183981223976,0.9285714285714286,0.989010989010989,1.0,0.8214285714285714,0.8055555555555556,0.6419612132320289,M
286,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0011.flac,0.20930232558139536,0.3279069767441861,0.2481677658657251,0.9302325581395348,0.986046511627907,1.0,0.9069767441860463,0.9735729386892178,1.0,0.2325581395348837,0.38230289279636975,0.2810265040841414,0.7209302325581395,0.8992248062015504,0.7204741570154485,0.8372093023255814,0.9577950043066322,1.0,0.5813953488372093,0.8017135862913096,0.6248277646348093,0.8604651162790697,0.9760797342192692,1.0,0.8837209302325582,0.9677002583979328,1.0,0.8604651162790697,0.9534883720930232,1.0,0.6511627906976745,0.8658318425760286,0.6009777469078841,M
287,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0012.flac,0.26666666666666666,0.44367816091954027,0.3025205965193096,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.4931034482758621,0.3792915476924987,0.8666666666666667,0.9768115942028984,1.0,0.9666666666666668,0.9974358974358974,1.0,0.8,0.9571428571428572,0.7531935664015492,0.9666666666666668,0.9966666666666668,1.0,1.0,1.0,1.0,0.9666666666666668,0.9916666666666668,1.0,0.7,0.8924731182795699,0.9997795677658908,M
288,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0013.flac,0.18181818181818185,0.2987012987012987,0.21928834052876567,0.9545454545454546,0.9949494949494948,1.0,0.9545454545454546,0.990909090909091,1.0,0.2272727272727273,0.3744588744588745,0.2657922916491904,0.4545454545454545,0.6883116883116884,0.5168070878314842,0.8636363636363636,0.9659090909090908,1.0,0.5454545454545454,0.7727272727272727,0.5767812385786836,0.8181818181818182,0.9440559440559441,1.0,0.7727272727272727,0.9053030303030304,0.8439114739154068,0.9545454545454546,0.9949494949494948,1.0,0.4090909090909091,0.6341991341991342,0.44223750254469,M
289,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0014.flac,0.0,0.0,0.0,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.8392857142857143,0.9996487556183012,0.8571428571428571,0.9795918367346941,1.0,0.0,0.0,0.0,0.5714285714285714,0.8163265306122449,0.9996698961566738,0.7142857142857143,0.8857142857142857,1.0,0.8571428571428571,0.9523809523809524,1.0,0.0,0.0,0.0,M
