,Audio,Clean_WER,Clean_WIL,Clean_BLEU,whitenoise_WER,whitenoise_WIL,whitenoise_BLEU,pinknoise_WER,pinknoise_WIL,pinknoise_BLEU,brownnoise_WER,brownnoise_WIL,brownnoise_BLEU,violetnoise_WER,violetnoise_WIL,violetnoise_BLEU,bluenoise_WER,bluenoise_WIL,bluenoise_BLEU,dog_bark_WER,dog_bark_WIL,dog_bark_BLEU,streets_WER,streets_WIL,streets_BLEU,talking_WER,talking_WIL,talking_BLEU,roadworks_WER,roadworks_WIL,roadworks_BLEU,mixtalk_WER,mixtalk_WIL,mixtalk_BLEU,Sex
290,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0015.flac,0.1,0.14047619047619053,0.1160881411432857,0.3,0.4842105263157896,0.3704188180793523,0.5,0.75,0.999647977415126,0.25,0.4078947368421053,0.2936374189772074,0.3,0.4181818181818181,0.3155822098048007,0.4,0.6210526315789474,0.4845110494081303,0.35,0.5029411764705882,0.4027225965663685,0.55,0.7107142857142856,0.629219041723986,0.75,0.875,0.9998672440324492,0.65,0.8115384615384615,0.9997961737353528,0.8,0.8857142857142857,0.9999369680415168,M
291,D:/hello/ASR/LibriSpeech/test-clean/1320\122612\1320-122612-0016.flac,0.3333333333333333,0.4375,0.2954591190694088,0.4166666666666667,0.5916666666666667,0.4689069261654357,0.4166666666666667,0.6287878787878788,0.4635763154181604,0.3333333333333333,0.4375,0.2954591190694088,0.4166666666666667,0.6287878787878788,0.4635763154181604,0.4166666666666667,0.5916666666666667,0.4689069261654357,0.3333333333333333,0.4375,0.2954591190694088,0.3333333333333333,0.5151515151515151,0.3835503372872936,0.4166666666666667,0.5916666666666667,0.4689069261654357,0.4166666666666667,0.5916666666666667,0.4689069261654357,0.3333333333333333,0.4666666666666667,0.3896761913307672,M
292,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0000.flac,0.2631578947368421,0.4078947368421053,0.3231198356030004,0.7894736842105263,0.9398496240601504,0.7856424894574714,0.5789473684210527,0.8128654970760234,0.5520037845881755,0.2631578947368421,0.4078947368421053,0.3231198356030004,0.4736842105263158,0.7229916897506925,0.5021055495963853,0.5789473684210527,0.7894736842105263,0.6203076172341239,0.4736842105263158,0.6815789473684211,0.4978085721852119,0.3684210526315789,0.4617224880382775,0.3623234631353318,0.7368421052631579,0.7807017543859649,0.9146257010438452,0.7368421052631579,0.8803827751196173,0.7911362174533871,0.4736842105263158,0.6648199445983379,0.447968747412108,M
293,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0001.flac,0.175,0.29512195121951224,0.1894475829827349,0.6,0.774375,0.5720830048163705,0.4,0.5761627906976744,0.4079314723279485,0.175,0.29512195121951224,0.1894475829827349,0.2,0.3599999999999999,0.242096257927212,0.525,0.7119047619047618,0.4989137318921074,0.175,0.29512195121951224,0.1894475829827349,0.35,0.4767441860465116,0.3409916068935299,0.65,0.804,0.7270355801554051,0.575,0.7419642857142857,0.631123342082281,0.425,0.5764705882352941,0.4254225585654314,M
294,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0002.flac,0.13636363636363635,0.25413223140495866,0.18359914951755368,0.2954545454545455,0.47997835497835495,0.3268078467246573,0.2954545454545455,0.4500000000000001,0.3231032713763995,0.1590909090909091,0.2707070707070707,0.20189122425516226,0.25,0.4244186046511628,0.29663903236678746,0.2954545454545455,0.4672949002217295,0.33432171187582194,0.13636363636363635,0.25413223140495866,0.18359914951755368,0.3409090909090909,0.5243128964059196,0.3973638482672272,0.5454545454545454,0.7052139037433155,0.5993843586823445,0.4318181818181818,0.6159090909090909,0.4697216329178438,0.3181818181818182,0.4539772727272727,0.3310692746704165,M
295,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0003.flac,0.18181818181818185,0.2865612648221344,0.21295235591125228,0.3181818181818182,0.4288537549407115,0.3131132523755733,0.2727272727272727,0.3863636363636364,0.3078904935686214,0.18181818181818185,0.2865612648221344,0.21295235591125228,0.2727272727272727,0.3863636363636364,0.3078904935686214,0.2727272727272727,0.3863636363636364,0.3244945206440608,0.2272727272727273,0.3596837944664031,0.2772975687607061,0.18181818181818185,0.2865612648221344,0.21295235591125228,0.4090909090909091,0.5950413223140496,0.4682436333611582,0.2727272727272727,0.3744588744588745,0.3112538377592731,0.4090909090909091,0.5345454545454545,0.4313548990435493,M
296,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0004.flac,0.05555555555555555,0.08253968253968258,0.07744155504995054,0.4444444444444444,0.6158730158730159,0.4906876258510056,0.4166666666666667,0.5675675675675675,0.43182560996954455,0.1388888888888889,0.2098765432098766,0.15461939173854974,0.25,0.3950617283950617,0.25531796460353473,0.2777777777777778,0.4375,0.30459119608074103,0.1388888888888889,0.2098765432098766,0.14285101804044953,0.2777777777777778,0.375,0.2715881724265841,0.7222222222222222,0.8538011695906433,0.7989880818896309,0.5277777777777778,0.6825396825396826,0.5080216014842642,0.1388888888888889,0.1873015873015874,0.14293938157153907,M
297,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0005.flac,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.4615384615384616,0.6230769230769231,0.9996616627503536,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.38461538461538464,0.5076923076923077,0.4805101215838268,0.5384615384615384,0.6923076923076923,1.0,0.4615384615384616,0.5811965811965811,0.9999999999999998,0.38461538461538464,0.5524475524475524,0.9995570926136508,M
298,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0006.flac,0.1176470588235294,0.2214532871972319,0.1704726638626276,0.8823529411764706,0.9764705882352941,1.0,0.9411764705882352,0.9915966386554622,1.0,0.1176470588235294,0.2214532871972319,0.1704726638626276,0.5882352941176471,0.8304498269896194,1.0,0.9411764705882352,0.9946524064171124,1.0,0.2352941176470588,0.4152249134948097,0.3263397800451285,0.29411764705882354,0.4705882352941176,0.38179330160844,1.0,1.0,1.0,0.7647058823529411,0.9144385026737968,1.0,0.35294117647058826,0.5813148788927336,0.4523727274183726,M
299,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0007.flac,0.2333333333333333,0.3863888888888889,0.2493226398619275,0.5833333333333334,0.7996794871794872,0.6210637917659849,0.5166666666666667,0.7222222222222222,0.5282873501482186,0.2,0.3491525423728813,0.2269440829800272,0.26666666666666666,0.4622222222222223,0.31132253087434114,0.5333333333333333,0.7534591194968554,0.5836061265859064,0.4166666666666667,0.6054644808743169,0.4141976713804123,0.38333333333333336,0.5555555555555556,0.3834462886224037,0.8166666666666667,0.8938596491228069,0.9384785264583976,0.7666666666666667,0.8833333333333333,0.8634309369110033,0.6833333333333333,0.8059139784946237,0.7568694562284755,M
300,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0008.flac,0.2857142857142857,0.4238095238095239,0.3030787742314965,0.6428571428571429,0.8376623376623377,0.6261506810855689,0.5,0.7307692307692308,0.532098426691503,0.2857142857142857,0.4238095238095239,0.3030787742314965,0.35714285714285715,0.5238095238095238,0.3708665015187895,0.35714285714285715,0.4897959183673469,0.2796602404817162,0.2857142857142857,0.4238095238095239,0.3030787742314965,0.2857142857142857,0.4238095238095239,0.3030787742314965,0.5,0.6818181818181819,0.552755187655251,0.5714285714285714,0.75,0.5049557706479892,0.21428571428571427,0.2797619047619048,0.2576149007994449,M
301,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0009.flac,0.3461538461538461,0.5553846153846154,0.3896747440268077,0.4615384615384616,0.6858974358974359,0.999637210685301,0.4615384615384616,0.6858974358974359,0.999637210685301,0.4230769230769231,0.653846153846154,0.5170936143925204,0.38461538461538464,0.5897435897435898,0.4762897002394384,0.4230769230769231,0.621301775147929,0.4946158217907856,0.3461538461538461,0.5368589743589743,0.453586560909005,0.38461538461538464,0.5897435897435898,0.4762897002394384,0.4615384615384616,0.6722408026755853,0.5626962637735028,0.38461538461538464,0.5724852071005917,0.41259429051316976,0.4230769230769231,0.6237458193979933,0.5013454221391342,M
302,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0010.flac,0.3478260869565217,0.5362318840579711,0.42913724460295744,0.4782608695652174,0.644927536231884,0.5132642944075392,0.43478260869565216,0.6805293005671078,0.5174429899830597,0.3478260869565217,0.5746691871455576,0.40734365620916746,0.4782608695652174,0.693840579710145,0.5378702497857772,0.4782608695652174,0.6805293005671078,0.5648201459066411,0.43478260869565216,0.650103519668737,0.5405351393116613,0.39130434782608703,0.6126482213438735,0.4918732717395973,0.5652173913043478,0.7929606625258799,0.6524939278169597,0.4782608695652174,0.693840579710145,0.5530427966357141,0.39130434782608703,0.6126482213438735,0.4526524830327165,M
303,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0011.flac,0.16129032258064516,0.27311827956989243,0.20292649193202272,0.3548387096774194,0.5698924731182796,0.37584228432401023,0.2903225806451613,0.4795698924731183,0.3103920573217511,0.16129032258064516,0.27311827956989243,0.20292649193202272,0.1935483870967742,0.3047830923248054,0.25995498907158354,0.3225806451612903,0.4616240266963293,0.3856228551051225,0.25806451612903225,0.39055299539170507,0.3013805545619933,0.1935483870967742,0.2799539170506913,0.2618911365383824,0.5161290322580645,0.6067588325652842,0.5655105759729785,0.25806451612903225,0.3592880978865406,0.31392185444048937,0.2903225806451613,0.4423963133640553,0.3520450559037705,M
304,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0012.flac,0.2307692307692308,0.3589743589743589,0.26408750644651025,0.6538461538461539,0.8645484949832776,0.6548332712983952,0.6153846153846154,0.8138461538461539,0.6210329482603429,0.2692307692307692,0.3963210702341138,0.3231402692203076,0.5,0.7173913043478262,0.5848032842708555,0.5769230769230769,0.7976588628762542,0.5798350820838125,0.38461538461538464,0.5897435897435898,0.4207342869254365,0.4230769230769231,0.6237458193979933,0.5103775214788214,0.8076923076923077,0.9465811965811964,1.0,0.6153846153846154,0.7863247863247863,0.6763006744552327,0.4615384615384616,0.6230769230769231,0.5334469688992972,M
305,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0013.flac,0.2258064516129032,0.3699596774193549,0.2863591293690084,0.5483870967741935,0.7251051893408135,0.5754738646650804,0.5161290322580645,0.7208436724565757,0.524474148575233,0.1935483870967742,0.3185483870967741,0.257028507190328,0.1935483870967742,0.34963579604578576,0.25069581924966466,0.2903225806451613,0.4616240266963293,0.33543817472056336,0.2258064516129032,0.34963579604578576,0.25069581924966466,0.5161290322580645,0.6992715920915713,0.4963723251589344,0.9354838709677421,0.9741935483870968,1.0,0.5483870967741935,0.6487455197132617,0.6586519509737312,0.3870967741935484,0.5147849462365591,0.4661213050263392,M
306,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0014.flac,0.125,0.234375,0.1821916308056527,0.25,0.4375,0.3373451033741665,0.4375,0.6323529411764706,0.4698427086171806,0.125,0.234375,0.1821916308056527,0.1875,0.33984375,0.27292993142903355,0.3125,0.4705882352941176,0.3772272552099655,0.1875,0.33984375,0.27292993142903355,0.3125,0.4705882352941176,0.3790162861543441,0.5625,0.7447916666666666,0.9997000434159414,0.8125,0.9196428571428572,0.9999087417868084,0.25,0.3999999999999999,0.28347131396485536,M
307,D:/hello/ASR/LibriSpeech/test-clean/1320\122617\1320-122617-0015.flac,0.2857142857142857,0.4505494505494505,0.2800946634831901,0.8571428571428571,0.9642857142857144,1.0,0.7857142857142857,0.9285714285714286,1.0,0.42857142857142855,0.6483516483516483,0.4664458840326241,0.42857142857142855,0.6190476190476191,0.5121453375716932,0.6428571428571429,0.8511904761904762,1.0,0.5714285714285714,0.8021978021978022,0.5836043419269914,0.5714285714285714,0.8021978021978022,0.6261964344963096,0.6428571428571429,0.8511904761904762,1.0,0.6428571428571429,0.8626373626373627,0.6521365855925757,0.6428571428571429,0.8015873015873016,0.6841906461041238,M
